gene_id,CAZyme1,CAZyme2,substrate,bacteria,contig_id,gene,depth,Site
k71_326758_30312,GH76,NA,NA,Rahnella,k71_326758,30312,9.2,S6
k71_327508_31731,GH1,NA,NA,Acinetobacter,k71_327508,31731,4.8,S6
k71_327889_32311,GH20,NA,NA,Acinetobacter,k71_327889,32311,8.5,S6
k71_328277_33040,GH0,NA,NA,Sodalis,k71_328277,33040,190,S6
k71_328277_33041,GH3,NA,NA,Sodalis,k71_328277,33041,160,S6
k71_328277_33042,GH39,NA,NA,Sodalis,k71_328277,33042,160,S6
k71_328277_33044,GH39,NA,NA,Sodalis,k71_328277,33044,44,S6
k71_328277_33045,GH39,NA,NA,Sodalis,k71_328277,33045,200,S6
k71_328277_33046,GH115,NA,NA,Sodalis,k71_328277,33046,230,S6
k71_328277_33053,GH28,NA,NA,Sodalis,k71_328277,33053,160,S6
k71_328277_33062,CE8,NA,NA,Sodalis,k71_328277,33062,130,S6
k71_328919_34404,GH1,NA,NA,Rahnella,k71_328919,34404,6.6,S6
k71_32895_3246,GT83,NA,NA,Acinetobacter,k71_32895,3246,4.1,S6
k71_3293_10377,GH3,NA,NA,Rahnella,k71_3293,10377,5.2,S6
k71_329589_35248,GH103,NA,NA,Rahnella,k71_329589,35248,7.1,S6
k71_330893_2818,GH18,NA,NA,Acinetobacter,k71_330893,2818,6.3,S6
k71_331159_3695,AA3_2,NA,NA,Rahnella,k71_331159,3695,8.8,S6
k71_331987_5954,AA2,NA,NA,Acinetobacter,k71_331987,5954,8.2,S6
k71_333488_9929,GH47,NA,NA,Acinetobacter,k71_333488,9929,4.6,S6
k71_334106_12297,GH24,NA,NA,Sodalis,k71_334106,12297,130,S6
k71_335053_14484,GH103,NA,NA,Acinetobacter,k71_335053,14484,5.5,S6
k71_336304_16897,GT119,NA,NA,Acinetobacter,k71_336304,16897,7.3,S6
k71_336872_18843,CE16,NA,NA,Rahnella,k71_336872,18843,13,S6
k71_336872_18847,GH176,NA,NA,Rahnella,k71_336872,18847,11,S6
k71_336872_18848,GH36,NA,alpha-galactan,Rahnella,k71_336872,18848,16,S6
k71_336872_18849,GH36,NA,NA,Rahnella,k71_336872,18849,15,S6
k71_336872_18852,GH88,NA,NA,Rahnella,k71_336872,18852,9.9,S6
k71_336872_18853,GT49,NA,NA,Rahnella,k71_336872,18853,10,S6
k71_336872_18858,PL22_2,NA,NA,Rahnella,k71_336872,18858,12,S6
k71_336872_18859,GH5,NA,NA,Rahnella,k71_336872,18859,16,S6
k71_336872_18860,GT57,NA,NA,Rahnella,k71_336872,18860,13,S6
k71_336939_19130,GT2,NA,NA,Sodalis,k71_336939,19130,190,S6
k71_336939_19131,GT4,NA,NA,Sodalis,k71_336939,19131,170,S6
k71_336939_19132,GT111,GT8,NA,Sodalis,k71_336939,19132,160,S6
k71_336939_19134,GT4,NA,NA,Sodalis,k71_336939,19134,200,S6
k71_336939_19142,GT2,NA,NA,Sodalis,k71_336939,19142,170,S6
k71_337608_20583,CBM50,NA,NA,Sodalis,k71_337608,20583,140,S6
k71_337608_20584,AA10,NA,chitin,Sodalis,k71_337608,20584,190,S6
k71_337608_20587,GT71,NA,NA,Sodalis,k71_337608,20587,190,S6
k71_337608_20588,GT22,NA,NA,Sodalis,k71_337608,20588,190,S6
k71_337608_20589,GH13_3,NA,NA,Sodalis,k71_337608,20589,170,S6
k71_337608_20591,CE8,NA,NA,Sodalis,k71_337608,20591,110,S6
k71_337608_20592,CE8,NA,NA,Sodalis,k71_337608,20592,140,S6
k71_337608_20593,GH37,NA,trehalose,Sodalis,k71_337608,20593,170,S6
k71_337608_20594,GH37,NA,trehalose,Sodalis,k71_337608,20594,180,S6
k71_337608_20601,CBM50,NA,NA,Sodalis,k71_337608,20601,210,S6
k71_337608_20602,GH39,NA,NA,Sodalis,k71_337608,20602,100,S6
k71_337608_20610,GT2,NA,NA,Sodalis,k71_337608,20610,200,S6
k71_337608_20613,GH13_19,NA,NA,Sodalis,k71_337608,20613,120,S6
k71_337608_20614,GH20,NA,NA,Sodalis,k71_337608,20614,190,S6
k71_337608_20618,GH4,NA,NA,Sodalis,k71_337608,20618,140,S6
k71_337608_20625,GT51,NA,NA,Sodalis,k71_337608,20625,180,S6
k71_337608_20626,GT2,NA,NA,Sodalis,k71_337608,20626,220,S6
k71_337608_20642,GH36,NA,NA,Sodalis,k71_337608,20642,180,S6
k71_337608_20644,GH13_19,NA,NA,Sodalis,k71_337608,20644,180,S6
k71_337608_20647,GT2,NA,NA,Sodalis,k71_337608,20647,160,S6
k71_33820_6291,GT2,NA,NA,Enterobacteriaceae,k71_33820,6291,9.1,S6
k71_338436_23933,GT2,NA,NA,Rahnella,k71_338436,23933,8,S6
k71_338436_23935,GH37,NA,NA,Rahnella,k71_338436,23935,8.3,S6
k71_339548_26428,CBM50,NA,NA,Acinetobacter,k71_339548,26428,4.9,S6
k71_33957_7007,GT47,NA,NA,Acinetobacter,k71_33957,7007,3.8,S6
k71_339615_26765,GH23,NA,NA,Sodalis,k71_339615,26765,150,S6
k71_339615_26778,GT2,NA,NA,Sodalis,k71_339615,26778,180,S6
k71_339615_26781,CBM50,NA,NA,Sodalis,k71_339615,26781,160,S6
k71_339615_26784,CE4,NA,NA,Sodalis,k71_339615,26784,170,S6
k71_339615_26792,GT0,GT2,NA,Sodalis,k71_339615,26792,140,S6
k71_339615_26800,GH93,NA,NA,Sodalis,k71_339615,26800,160,S6
k71_339615_26808,GH72,NA,NA,Sodalis,k71_339615,26808,64,S6
k71_339615_26852,CBM50,NA,NA,Sodalis,k71_339615,26852,190,S6
k71_339615_26853,AA2,NA,NA,Sodalis,k71_339615,26853,190,S6
k71_339615_26854,CE11,NA,NA,Sodalis,k71_339615,26854,150,S6
k71_339646_26967,GT2,NA,NA,Acinetobacter,k71_339646,26967,5.5,S6
k71_339646_26968,GH13_48,NA,NA,Acinetobacter,k71_339646,26968,5.6,S6
k71_339647_26970,GT30,NA,NA,Acinetobacter,k71_339647,26970,5.5,S6
k71_339647_26971,GT1,NA,NA,Acinetobacter,k71_339647,26971,7.3,S6
k71_340698_29024,CE7,NA,NA,Acinetobacter,k71_340698,29024,4,S6
k71_340750_29167,GT9,NA,NA,Acinetobacter,k71_340750,29167,3.9,S6
k71_341142_30003,CE8,NA,NA,Acinetobacter,k71_341142,30003,4.2,S6
k71_341368_30395,GT4,NA,NA,Rahnella,k71_341368,30395,4.5,S6
k71_341368_30396,GT4,NA,NA,Rahnella,k71_341368,30396,8.3,S6
k71_342173_31749,GH24,NA,NA,Acinetobacter,k71_342173,31749,2.9,S6
k71_342341_32099,CE8,NA,NA,Staphylococcus,k71_342341,32099,2.3,S6
k71_342542_32593,GH65,NA,NA,Sodalis,k71_342542,32593,140,S6
k71_342810_33115,GT51,NA,NA,Rahnella,k71_342810,33115,11,S6
k71_342817_33151,GH1,NA,NA,Acinetobacter,k71_342817,33151,7.5,S6
k71_34300_8403,CBM43,NA,NA,Acinetobacter,k71_34300,8403,7.1,S6
k71_343014_33706,GH3,NA,NA,Rahnella,k71_343014,33706,8.6,S6
k71_343058_33801,GH186,NA,NA,Rahnella,k71_343058,33801,7.2,S6
k71_343124_33894,GT107,NA,NA,Rahnella,k71_343124,33894,7.5,S6
k71_343175_33965,CBM50,NA,NA,Acinetobacter,k71_343175,33965,2.2,S6
k71_343396_34315,GT4,NA,NA,Acinetobacter,k71_343396,34315,1.5,S6
k71_343489_34401,GH3,NA,"beta-glucan, xylan",Rahnella,k71_343489,34401,8.5,S6
k71_344467_35502,GH17,NA,NA,Rahnella,k71_344467,35502,7.8,S6
k71_345337_36098,CBM50,NA,NA,Rahnella,k71_345337,36098,9.6,S6
k71_345617_36234,CBM50,NA,NA,Acinetobacter,k71_345617,36234,5,S6
k71_345897_277,CBM50,NA,NA,Rahnella,k71_345897,277,8.3,S6
k71_346160_903,GT4,NA,NA,Rahnella,k71_346160,903,9,S6
k71_346752_3930,GH18,NA,NA,Rahnella,k71_346752,3930,4.5,S6
k71_346752_3931,GT1,NA,NA,Rahnella,k71_346752,3931,4.4,S6
k71_347420_6227,GH24,NA,NA,Sodalis,k71_347420,6227,110,S6
k71_347420_6228,GH24,NA,NA,Sodalis,k71_347420,6228,240,S6
k71_347420_6229,GH24,NA,NA,Sodalis,k71_347420,6229,220,S6
k71_347420_6234,GH35,NA,NA,Sodalis,k71_347420,6234,270,S6
k71_347420_6253,GH5_1,NA,NA,Sodalis,k71_347420,6253,260,S6
k71_347420_6260,GH16_1,NA,NA,Sodalis,k71_347420,6260,170,S6
k71_347420_6262,AA1,NA,NA,Sodalis,k71_347420,6262,190,S6
k71_347953_8067,GH13_39,NA,NA,Acinetobacter,k71_347953,8067,8,S6
k71_347953_8068,GH28,NA,NA,Acinetobacter,k71_347953,8068,7.4,S6
k71_348214_8986,GT35,NA,NA,Acinetobacter,k71_348214,8986,6.1,S6
k71_348427_9435,GH25,NA,NA,Sodalis,k71_348427,9435,150,S6
k71_348427_9436,GT1,NA,NA,Sodalis,k71_348427,9436,130,S6
k71_348427_9437,GH13_19,NA,NA,Sodalis,k71_348427,9437,100,S6
k71_348427_9445,GH23,NA,peptidoglycan,Sodalis,k71_348427,9445,140,S6
k71_348427_9451,GH0,NA,NA,Sodalis,k71_348427,9451,130,S6
k71_348638_9803,GH43_21,NA,NA,Sodalis,k71_348638,9803,260,S6
k71_348638_9804,GH176,NA,NA,Sodalis,k71_348638,9804,230,S6
k71_348638_9805,GH1,NA,NA,Sodalis,k71_348638,9805,230,S6
k71_348638_9809,CBM91,GH43_11,NA,Sodalis,k71_348638,9809,170,S6
k71_348638_9829,CBM50,NA,NA,Sodalis,k71_348638,9829,270,S6
k71_349042_11094,CBM10,NA,NA,Rahnella,k71_349042,11094,10,S6
k71_349042_11096,GH39,NA,NA,Rahnella,k71_349042,11096,12,S6
k71_3491_10791,GH78,NA,NA,Sodalis,k71_3491,10791,130,S6
k71_3491_10796,GT18,NA,NA,Sodalis,k71_3491,10796,150,S6
k71_3491_10798,CE4,NA,NA,Sodalis,k71_3491,10798,110,S6
k71_3491_10810,AA4,NA,NA,Sodalis,k71_3491,10810,170,S6
k71_3491_10811,GH13_31,NA,NA,Sodalis,k71_3491,10811,180,S6
k71_3491_10814,GT15,NA,NA,Sodalis,k71_3491,10814,130,S6
k71_3491_10823,GT62,NA,NA,Sodalis,k71_3491,10823,130,S6
k71_349220_11543,GH36,NA,NA,Rahnella,k71_349220,11543,6.8,S6
k71_349220_11544,GH32,NA,fructan,Rahnella,k71_349220,11544,6.9,S6
k71_350095_14667,CE0,NA,NA,Acinetobacter,k71_350095,14667,5.4,S6
k71_350112_14687,GT2,NA,NA,Erwinia,k71_350112,14687,41,S6
k71_35027_9619,PL0,NA,NA,Acinetobacter,k71_35027,9619,1.9,S6
k71_350591_15726,GT4,NA,NA,Acinetobacter,k71_350591,15726,3.7,S6
k71_351128_17947,GH73,NA,NA,Pantoea,k71_351128,17947,290,S6
k71_351128_17950,GH23,NA,NA,Pantoea,k71_351128,17950,280,S6
k71_351662_19565,GH28,NA,NA,Acinetobacter,k71_351662,19565,5.5,S6
k71_351849_20147,GT32,NA,NA,Rahnella,k71_351849,20147,6.7,S6
k71_353187_24072,GT119,NA,NA,Acinetobacter,k71_353187,24072,4.7,S6
k71_353219_24221,GT13,NA,NA,Acinetobacter,k71_353219,24221,5,S6
k71_353219_24222,GT47,NA,NA,Acinetobacter,k71_353219,24222,4.2,S6
k71_353266_24378,PL9_1,NA,pectin,Rahnella,k71_353266,24378,5.8,S6
k71_353300_24557,GH1,NA,NA,Rahnella,k71_353300,24557,4.5,S6
k71_353540_25215,GH23,NA,NA,Rahnella,k71_353540,25215,9.6,S6
k71_354657_27619,GT51,NA,NA,Acinetobacter,k71_354657,27619,3.5,S6
k71_355459_29229,CE1,NA,NA,Sodalis,k71_355459,29229,180,S6
k71_355684_29874,GH28,NA,NA,Acinetobacter,k71_355684,29874,7.5,S6
k71_356011_30627,CE5,NA,NA,Pantoea,k71_356011,30627,9.7,S6
k71_356467_31353,GT4,NA,NA,Rahnella,k71_356467,31353,7.1,S6
k71_35663_11819,GH5_13,NA,NA,Rahnella,k71_35663,11819,2.8,S6
k71_356752_32499,GT4,NA,NA,Acinetobacter,k71_356752,32499,4.1,S6
k71_35678_11824,GH73,NA,NA,Rahnella,k71_35678,11824,6.9,S6
k71_356842_32673,GH28,NA,NA,Klebsiella,k71_356842,32673,280,S6
k71_356842_32674,GH12,NA,NA,Klebsiella,k71_356842,32674,100,S6
k71_35702_11929,GH53,NA,NA,Sodalis,k71_35702,11929,160,S6
k71_35702_11931,GH3,NA,NA,Sodalis,k71_35702,11931,190,S6
k71_35702_11933,GH17,NA,NA,Sodalis,k71_35702,11933,170,S6
k71_35702_11945,GH39,NA,NA,Sodalis,k71_35702,11945,150,S6
k71_35702_11952,CE4,NA,NA,Sodalis,k71_35702,11952,190,S6
k71_35702_11953,GT1,NA,NA,Sodalis,k71_35702,11953,160,S6
k71_35702_11960,GT4,NA,NA,Sodalis,k71_35702,11960,170,S6
k71_35702_11962,GH23,NA,peptidoglycan,Sodalis,k71_35702,11962,190,S6
k71_357195_33383,GH13_25,GH133,NA,Acinetobacter,k71_357195,33383,5.1,S6
k71_357350_33604,CBM50,NA,NA,Rahnella,k71_357350,33604,11,S6
k71_357352_33614,CBM50,NA,NA,Rahnella,k71_357352,33614,1.7,S6
k71_357718_34328,GH32,NA,NA,Rahnella,k71_357718,34328,11,S6
k71_357718_34331,AA1,NA,NA,Rahnella,k71_357718,34331,13,S6
k71_358160_35055,GT81,NA,NA,Sodalis,k71_358160,35055,190,S6
k71_358982_35871,GH0,NA,NA,Rahnella,k71_358982,35871,9,S6
k71_359205_36070,GH23,NA,peptidoglycan,Rahnella,k71_359205,36070,12,S6
k71_359205_36074,GH0,NA,NA,Rahnella,k71_359205,36074,10,S6
k71_359388_36185,GH28,NA,NA,Rahnella,k71_359388,36185,8.4,S6
k71_359528_36305,GH1,NA,NA,Rahnella,k71_359528,36305,8.8,S6
k71_359532_36312,GH68,NA,"fructan, fructan",Acinetobacter,k71_359532,36312,34,S6
k71_359593_36326,GH13_3,NA,NA,Acinetobacter,k71_359593,36326,7,S6
k71_359894_36490,CBM50,NA,"chitin, peptidoglycan",Acinetobacter,k71_359894,36490,4.6,S6
k71_359894_36491,GT4,NA,NA,Acinetobacter,k71_359894,36491,4.5,S6
k71_360746_36905,GT28,NA,NA,Acinetobacter,k71_360746,36905,4.8,S6
k71_360960_36978,GT81,NA,NA,Rahnella,k71_360960,36978,6.5,S6
k71_361914_2391,GH13_31,NA,NA,Rahnella,k71_361914,2391,9.2,S6
k71_361914_2394,GH13,NA,NA,Rahnella,k71_361914,2394,7.6,S6
k71_361914_2395,GH23,NA,peptidoglycan,Rahnella,k71_361914,2395,7.4,S6
k71_361914_2396,GH23,NA,NA,Rahnella,k71_361914,2396,8.1,S6
k71_362548_4564,GH24,NA,NA,Sodalis,k71_362548,4564,150,S6
k71_362754_5041,GH38,NA,NA,Acinetobacter,k71_362754,5041,5.8,S6
k71_362754_5042,GH0,NA,NA,Acinetobacter,k71_362754,5042,3.6,S6
k71_363060_6020,GT2,NA,NA,Acinetobacter,k71_363060,6020,5.8,S6
k71_363713_8060,CBM13,GT27,NA,Acinetobacter,k71_363713,8060,4.9,S6
k71_364320_10194,GH130_3,NA,NA,Rahnella,k71_364320,10194,6.8,S6
k71_364385_10267,GH103,NA,NA,Sodalis,k71_364385,10267,150,S6
k71_364385_10268,CE4,NA,NA,Sodalis,k71_364385,10268,150,S6
k71_364385_10269,CBM50,NA,NA,Sodalis,k71_364385,10269,170,S6
k71_364385_10270,GT28,NA,NA,Sodalis,k71_364385,10270,120,S6
k71_364385_10274,GT31,NA,NA,Sodalis,k71_364385,10274,180,S6
k71_365133_11923,GT11,NA,NA,Vibrio,k71_365133,11923,2.6,S6
k71_365983_13829,GT68,NA,NA,Rahnella,k71_365983,13829,8.5,S6
k71_365983_13830,GH13_19,NA,NA,Rahnella,k71_365983,13830,9,S6
k71_365983_13832,GT4,NA,NA,Rahnella,k71_365983,13832,8.7,S6
k71_366021_14002,GT1,NA,NA,Rahnella,k71_366021,14002,7,S6
k71_366091_14252,GH109,NA,NA,Sodalis,k71_366091,14252,160,S6
k71_366091_14257,GH13,NA,NA,Sodalis,k71_366091,14257,200,S6
k71_367578_17588,GT25,NA,NA,Acinetobacter,k71_367578,17588,3.8,S6
k71_367578_17589,GT25,NA,NA,Acinetobacter,k71_367578,17589,2,S6
k71_3681_11144,GT4,NA,NA,Sodalis,k71_3681,11144,270,S6
k71_368333_19023,CBM50,NA,NA,Rahnella,k71_368333,19023,10,S6
k71_368413_19455,GT4,NA,NA,Rahnella,k71_368413,19455,9.4,S6
k71_36863_15788,GH13_3,NA,NA,Rahnella,k71_36863,15788,7.4,S6
k71_368822_20323,CE1,NA,NA,Rahnella,k71_368822,20323,6.9,S6
k71_369742_22799,CE4,NA,NA,Rahnella,k71_369742,22799,10,S6
k71_369742_22800,GH23,NA,NA,Rahnella,k71_369742,22800,5.2,S6
k71_370130_23725,GT4,NA,NA,Sodalis,k71_370130,23725,230,S6
k71_370256_23899,GT28,NA,NA,Acinetobacter,k71_370256,23899,5.2,S6
k71_370361_24166,GT1,NA,NA,Sodalis,k71_370361,24166,120,S6
k71_370361_24170,CE12,NA,NA,Sodalis,k71_370361,24170,130,S6
k71_370361_24186,GT83,NA,NA,Sodalis,k71_370361,24186,130,S6
k71_370361_24188,GT0,NA,NA,Sodalis,k71_370361,24188,77,S6
k71_370361_24195,GH0,NA,NA,Sodalis,k71_370361,24195,160,S6
k71_370943_25747,GH23,NA,NA,Sodalis,k71_370943,25747,170,S6
k71_370943_25748,GH23,NA,"chitin, peptidoglycan",Sodalis,k71_370943,25748,180,S6
k71_370943_25748,GH23,NA,"chitin, peptidoglycan",Sodalis,k71_370943,25748,180,S6
k71_371311_26301,GT1,NA,NA,Rahnella,k71_371311,26301,7.2,S6
k71_371694_27260,GT26,NA,NA,Rahnella,k71_371694,27260,9.8,S6
k71_371694_27263,GT4,NA,NA,Rahnella,k71_371694,27263,11,S6
k71_37279_17076,GH32,NA,NA,Sodalis,k71_37279,17076,130,S6
k71_37279_17078,GH17,NA,NA,Sodalis,k71_37279,17078,130,S6
k71_37279_17083,GH20,NA,NA,Sodalis,k71_37279,17083,140,S6
k71_37279_17084,GH20,NA,NA,Sodalis,k71_37279,17084,150,S6
k71_37279_17089,GH39,NA,NA,Sodalis,k71_37279,17089,140,S6
k71_37279_17093,GH39,NA,NA,Sodalis,k71_37279,17093,99,S6
k71_37279_17098,GH76,NA,NA,Sodalis,k71_37279,17098,160,S6
k71_37279_17105,GH2,NA,NA,Sodalis,k71_37279,17105,190,S6
k71_37279_17110,CE4,NA,NA,Sodalis,k71_37279,17110,200,S6
k71_373356_30230,GT35,NA,NA,Acinetobacter,k71_373356,30230,3,S6
k71_373545_30474,GH152,NA,NA,Rahnella,k71_373545,30474,1.8,S6
k71_374807_32822,GH19_1,NA,NA,Rahnella,k71_374807,32822,7.9,S6
k71_375038_33139,PL9_1,NA,NA,Rahnella,k71_375038,33139,10,S6
k71_375065_33169,GH1,NA,"beta-glucan, polyphenol, beta-galactan",Rahnella,k71_375065,33169,8.2,S6
k71_375065_33170,GH1,NA,NA,Rahnella,k71_375065,33170,11,S6
k71_37534_17557,GH1,NA,NA,Rahnella,k71_37534,17557,8.7,S6
k71_376143_35275,GH13_3,NA,NA,Acinetobacter,k71_376143,35275,4.4,S6
k71_376338_35580,GH36,NA,NA,Acinetobacter,k71_376338,35580,5.9,S6
k71_37738_18249,GH16_18,NA,NA,Acinetobacter,k71_37738,18249,5.3,S6
k71_37898_18691,GH8,NA,NA,Rahnella,k71_37898,18691,6.4,S6
k71_38410_20883,GT2,GT4,NA,Sodalis,k71_38410,20883,170,S6
k71_3849_11682,GT19,NA,NA,Acinetobacter,k71_3849,11682,5.4,S6
k71_38493_21045,GT58,NA,NA,Acinetobacter,k71_38493,21045,3.5,S6
k71_38955_22489,GH76,NA,NA,Rahnella,k71_38955,22489,9.2,S6
k71_38955_22490,GT35,NA,NA,Rahnella,k71_38955,22490,12,S6
k71_38955_22492,GT8,NA,NA,Rahnella,k71_38955,22492,11,S6
k71_38955_22495,GT51,NA,NA,Rahnella,k71_38955,22495,15,S6
k71_38989_22582,GH15,NA,NA,Sodalis,k71_38989,22582,150,S6
k71_38989_22587,GH15,NA,NA,Sodalis,k71_38989,22587,120,S6
k71_38989_22591,AA9,CBM1,NA,Sodalis,k71_38989,22591,140,S6
k71_39573_23960,GH19_1,NA,NA,Rahnella,k71_39573,23960,7.1,S6
k71_40261_26285,GT26,NA,NA,Acinetobacter,k71_40261,26285,5.1,S6
k71_40505_26991,GH13_48,NA,NA,Rahnella,k71_40505,26991,11,S6
k71_40505_26994,CBM91,GH43_11,NA,Rahnella,k71_40505,26994,12,S6
k71_40505_27000,GT19,NA,NA,Rahnella,k71_40505,27000,9,S6
k71_40505_27001,GT2,NA,NA,Rahnella,k71_40505,27001,11,S6
k71_40505_27003,GT4,NA,NA,Rahnella,k71_40505,27003,10,S6
k71_406_1547,GH25,NA,NA,Sodalis,k71_406,1547,270,S6
k71_406_1550,GT4,NA,NA,Sodalis,k71_406,1550,260,S6
k71_40917_27699,CBM5,NA,NA,Rahnella,k71_40917,27699,9,S6
k71_41176_28587,AA1_3,NA,NA,Rahnella,k71_41176,28587,6.2,S6
k71_41698_30175,GH3,NA,NA,Acinetobacter,k71_41698,30175,6.1,S6
k71_42066_30840,GT4,NA,NA,Rahnella,k71_42066,30840,9.4,S6
k71_42177_31070,CBM50,NA,NA,Acinetobacter,k71_42177,31070,3.6,S6
k71_42254_31178,GH152,NA,NA,Rahnella,k71_42254,31178,3.1,S6
k71_42254_31179,GT4,NA,NA,Rahnella,k71_42254,31179,6.9,S6
k71_43116_33354,AA4,NA,NA,Acinetobacter,k71_43116,33354,4.9,S6
k71_43407_34053,GT2,NA,NA,Rahnella,k71_43407,34053,5.6,S6
k71_43536_34292,GH0,NA,NA,Acinetobacter,k71_43536,34292,5.4,S6
k71_44466_35489,GT57,NA,NA,Acinetobacter,k71_44466,35489,5.3,S6
k71_44529_35543,GH16,NA,NA,Rahnella,k71_44529,35543,9.6,S6
k71_45576_36437,GT2,NA,NA,Rahnella,k71_45576,36437,4.4,S6
k71_45665_36494,CE4,NA,NA,Acinetobacter,k71_45665,36494,4.8,S6
k71_4611_13302,GT2,NA,NA,Acinetobacter,k71_4611,13302,4.8,S6
k71_47006_37035,GH64,NA,NA,Rahnella,k71_47006,37035,10,S6
k71_47006_37038,GH0,NA,NA,Rahnella,k71_47006,37038,11,S6
k71_47198_96,GH23,NA,NA,Rahnella,k71_47198,96,6.6,S6
k71_47198_97,CBM50,NA,NA,Rahnella,k71_47198,97,11,S6
k71_47198_99,GH1,NA,NA,Rahnella,k71_47198,99,11,S6
k71_47249_227,GH179,NA,NA,Rahnella,k71_47249,227,7.1,S6
k71_47493_681,GT13,NA,NA,Acinetobacter,k71_47493,681,5.9,S6
k71_47496_684,GH28,NA,NA,Acinetobacter,k71_47496,684,1.8,S6
k71_48029_1724,GH24,NA,NA,Sodalis,k71_48029,1724,160,S6
k71_48029_1731,GH24,NA,NA,Sodalis,k71_48029,1731,220,S6
k71_48029_1739,GH23,NA,NA,Sodalis,k71_48029,1739,200,S6
k71_48078_1946,GT106,NA,NA,Acinetobacter,k71_48078,1946,2.7,S6
k71_48183_2268,CE4,NA,NA,Rahnella,k71_48183,2268,9.3,S6
k71_48325_2496,GT83,NA,NA,Rahnella,k71_48325,2496,7.3,S6
k71_48409_2584,AA3_2,NA,NA,Acinetobacter,k71_48409,2584,4.1,S6
k71_48690_3212,GT58,NA,NA,Rahnella,k71_48690,3212,8.1,S6
k71_48690_3214,GT22,NA,NA,Rahnella,k71_48690,3214,9.1,S6
k71_48766_3270,GT2,NA,NA,Acinetobacter,k71_48766,3270,1.6,S6
k71_49062_3867,GH20,NA,NA,Acinetobacter,k71_49062,3867,2.2,S6
k71_49222_4441,GH20,NA,host glycan,Rahnella,k71_49222,4441,11,S6
k71_49222_4442,CBM50,NA,NA,Rahnella,k71_49222,4442,12,S6
k71_49222_4443,GH43_9,NA,NA,Rahnella,k71_49222,4443,11,S6
k71_49222_4444,GH13_29,NA,NA,Rahnella,k71_49222,4444,11,S6
k71_49436_5311,CBM5,NA,NA,Sodalis,k71_49436,5311,270,S6
k71_49753_6432,CBM18,GH16_19,NA,Rahnella,k71_49753,6432,10,S6
k71_50279_7862,GT2,NA,NA,Sodalis,k71_50279,7862,180,S6
k71_50279_7863,CE12,NA,NA,Sodalis,k71_50279,7863,47,S6
k71_50279_7864,CE12,NA,NA,Sodalis,k71_50279,7864,180,S6
k71_50279_7874,GT35,NA,NA,Sodalis,k71_50279,7874,130,S6
k71_50835_9273,GT4,NA,NA,Rahnella,k71_50835,9273,9.3,S6
k71_50835_9277,GT4,NA,NA,Rahnella,k71_50835,9277,10,S6
k71_50969_9613,GT116,NA,NA,Acinetobacter,k71_50969,9613,4.1,S6
k71_52586_13904,AA1,NA,NA,Sodalis,k71_52586,13904,170,S6
k71_52586_13908,CE1,NA,NA,Sodalis,k71_52586,13908,140,S6
k71_52586_13914,GT2,NA,NA,Sodalis,k71_52586,13914,150,S6
k71_52586_13915,GT57,NA,NA,Sodalis,k71_52586,13915,140,S6
k71_53192_15284,GH36,NA,NA,Acinetobacter,k71_53192,15284,5,S6
k71_53632_16135,CBM20,NA,NA,Rahnella,k71_53632,16135,8.6,S6
k71_53818_16684,GT32,NA,NA,Acinetobacter,k71_53818,16684,6.2,S6
k71_53818_16685,GT2,NA,NA,Acinetobacter,k71_53818,16685,5.3,S6
k71_54089_17303,GH18,NA,NA,Acinetobacter,k71_54089,17303,7.5,S6
k71_5456_14841,GH2,NA,NA,Rahnella,k71_5456,14841,8.3,S6
k71_5456_14846,GH13_39,NA,NA,Rahnella,k71_5456,14846,6.6,S6
k71_5456_14851,GH13_18,NA,"sucrose, glucosylglycerate",Rahnella,k71_5456,14851,11,S6
k71_5456_14852,GT3,NA,NA,Rahnella,k71_5456,14852,9.6,S6
k71_5456_14854,GH43_1,NA,NA,Rahnella,k71_5456,14854,11,S6
k71_5456_14855,GH43_10,NA,xylan,Rahnella,k71_5456,14855,11,S6
k71_5456_14855,GH43_10,NA,"xylan, xylan",Rahnella,k71_5456,14855,11,S6
k71_5456_14856,GH1,NA,"beta-glucan, beta-galactan, beta-glucan",Rahnella,k71_5456,14856,9.9,S6
k71_54874_18314,GH38,NA,NA,Acinetobacter,k71_54874,18314,3,S6
k71_55216_18968,GH20,NA,NA,Acinetobacter,k71_55216,18968,7.4,S6
k71_55583_19829,GH25,NA,NA,Sodalis,k71_55583,19829,230,S6
k71_55583_19830,GH25,NA,NA,Sodalis,k71_55583,19830,190,S6
k71_55864_21304,GT121,NA,NA,Rahnella,k71_55864,21304,19,S6
k71_55864_21308,GT8,NA,NA,Rahnella,k71_55864,21308,20,S6
k71_55864_21324,GT8,NA,NA,Rahnella,k71_55864,21324,23,S6
k71_55864_21331,GT4,NA,NA,Rahnella,k71_55864,21331,22,S6
k71_5604_15054,GT2,NA,NA,Erwinia,k71_5604,15054,140,S6
k71_5604_15055,GT2,NA,NA,Erwinia,k71_5604,15055,130,S6
k71_5604_15056,GT126,NA,NA,Erwinia,k71_5604,15056,170,S6
k71_5604_15057,GH5_1,NA,NA,Erwinia,k71_5604,15057,160,S6
k71_56391_22306,CBM50,NA,NA,Acinetobacter,k71_56391,22306,5.2,S6
k71_56469_22416,CBM50,NA,NA,Acinetobacter,k71_56469,22416,5.9,S6
